Season,HomeTeam,AwayTeam,FTG,FTR,HTG,HTR,S,ST,C,F,Y,Rn,R1,LSR,CSR,LHAP,LMP,LMHAP,Result
1417,2004-05,Aston Villa,Middlesbrough,1,-2,0.0,-3,-19.0,-16.0,-9.0,18.0,4.0,-1.0,0.0,5,-5,4,3,0,3
1418,2004-05,Crystal Palace,Man United,-5,-4,-4.0,-1,-9.0,-4.0,-2.0,26.0,3.0,0.0,0.0,-18,-15,-2,-3,0,1
1419,2004-05,Fulham,Charlton,-4,-2,-1.0,0,-9.0,-14.0,-12.0,8.0,3.0,0.0,0.0,-2,-6,0,3,6,1
1420,2004-05,Newcastle,Liverpool,-1,-1,1.0,4,3.0,4.0,-1.0,3.0,3.0,0.0,0.0,-1,-7,1,0,0,3
1421,2004-05,Norwich,Chelsea,2,-2,0.0,-5,-22.0,-4.0,-2.0,4.0,-1.0,1.0,0.0,-19,-18,-2,-3,0,0
1422,2004-05,Southampton,Tottenham,-2,-3,0.0,-1,-7.0,-7.0,-18.0,12.0,2.0,1.0,0.0,2,-9,3,3,9,3
1423,2004-05,Everton,Blackburn,0,-2,-1.0,-1,3.0,3.0,-5.0,-9.0,-4.0,1.0,0.0,-2,12,0,0,-3,0
1424,2004-05,West Brom,Birmingham,-3,-5,-1.0,-3,4.0,-1.0,6.0,8.0,1.0,0.0,0.0,-11,-7,3,-6,0,3
1425,2004-05,Man City,Bolton,1,0,0.0,-2,5.0,-1.0,7.0,-13.0,2.0,0.0,0.0,-8,-5,-1,9,6,0
1426,2004-05,Chelsea,West Brom,-1,4,-2.0,1,9.0,-1.0,7.0,1.0,2.0,0.0,0.0,19,18,13,9,3,3
1427,2004-05,Charlton,Tottenham,-2,-3,0.0,2,-27.0,-16.0,-24.0,12.0,4.0,0.0,0.0,7,1,2,0,-3,3
1428,2004-05,Liverpool,Blackburn,-2,-3,-2.0,-4,-2.0,0.0,-6.0,-13.0,-4.0,0.0,0.0,11,9,0,6,6,1
1429,2004-05,Blackburn,Arsenal,-2,-2,-2.0,-2,-12.0,-4.0,-3.0,17.0,3.0,0.0,0.0,-14,-11,-6,-3,-3,0
1430,2004-05,Bolton,Norwich,-1,0,1.0,3,-5.0,1.0,1.0,24.0,0.0,0.0,0.0,13,14,7,-3,0,3
1431,2004-05,Charlton,West Brom,-1,0,2.0,5,-25.0,-17.0,-4.0,12.0,3.0,0.0,0.0,14,12,8,9,3,0
1432,2004-05,Chelsea,Crystal Palace,0,0,0.0,2,46.0,28.0,13.0,3.0,1.0,0.0,0.0,19,16,7,3,0,3
1433,2004-05,Man United,Fulham,2,7,0.0,4,14.0,5.0,8.0,2.0,5.0,0.0,0.0,6,12,13,0,3,3
1434,2004-05,Portsmouth,Newcastle,1,-3,1.0,0,-15.0,-4.0,-10.0,-2.0,5.0,0.0,0.0,-8,-5,-6,-3,0,1
1435,2004-05,Tottenham,Man City,-1,0,-2.0,-2,8.0,6.0,16.0,-1.0,3.0,-1.0,0.0,2,3,9,3,-3,3
1436,2004-05,Birmingham,Aston Villa,1,3,1.0,2,-11.0,-7.0,5.0,-5.0,0.0,-2.0,0.0,-4,-3,5,9,3,3
1437,2004-05,Liverpool,Everton,-3,-2,-1.0,-3,-12.0,-8.0,3.0,-8.0,-1.0,-1.0,0.0,13,-2,2,3,0,3
1438,2004-05,Middlesbrough,Southampton,0,-3,0.0,0,1.0,7.0,6.0,0.0,-2.0,-1.0,0.0,1,10,7,6,0,0
1439,2004-05,Arsenal,Norwich,4,6,3.0,7,12.0,21.0,11.0,-14.0,-9.0,1.0,0.0,20,17,10,3,0,3
1440,2004-05,Birmingham,Tottenham,-1,2,-1.0,0,-10.0,-9.0,-5.0,-2.0,2.0,-1.0,0.0,4,-5,5,-6,3,1
1441,2004-05,Charlton,Man City,0,1,0.0,0,-9.0,1.0,0.0,8.0,0.0,1.0,0.0,9,4,6,-3,0,1
1442,2004-05,Crystal Palace,Middlesbrough,1,0,0.0,0,-10.0,-6.0,2.0,10.0,3.0,0.0,0.0,-10,-9,3,-3,0,0
1443,2004-05,Liverpool,Bolton,-4,1,0.0,3,-6.0,-2.0,4.0,3.0,0.0,1.0,0.0,4,1,4,6,6,3
1444,2004-05,Man United,Blackburn,-4,1,-1.0,3,25.0,15.0,11.0,-2.0,-1.0,-1.0,0.0,12,11,7,0,9,1
1445,2004-05,Newcastle,Aston Villa,-1,1,1.0,1,15.0,5.0,3.0,-10.0,1.0,0.0,0.0,1,1,9,0,3,0
1446,2004-05,Southampton,Chelsea,-3,-2,-2.0,-5,-35.0,-23.0,-12.0,-8.0,-1.0,1.0,0.0,-10,-16,-6,-9,-6,0
1447,2004-05,Fulham,Portsmouth,-2,-2,-1.0,-1,-10.0,-5.0,-14.0,-3.0,-1.0,0.0,0.0,4,-1,4,0,3,3
1448,2004-05,West Brom,Everton,4,2,-1.0,-3,10.0,9.0,19.0,-5.0,-3.0,-1.0,0.0,-4,-15,3,-9,-3,3
1449,2004-05,Blackburn,Southampton,-5,-4,-1.0,-3,-21.0,-22.0,-10.0,24.0,3.0,0.0,0.0,-3,2,2,-3,6,3
1450,2004-05,Bolton,Fulham,-2,3,2.0,7,11.0,1.0,10.0,15.0,2.0,-1.0,0.0,1,9,7,-12,-3,3
1451,2004-05,Chelsea,Birmingham,4,8,1.0,3,23.0,16.0,8.0,3.0,-1.0,0.0,0.0,8,12,11,9,3,1
1452,2004-05,Man City,Liverpool,-2,-6,0.0,-1,-20.0,-9.0,-14.0,-2.0,1.0,0.0,0.0,-12,-7,4,-6,-3,3
1453,2004-05,Middlesbrough,Arsenal,-6,-6,-2.0,-4,-16.0,-15.0,-13.0,17.0,4.0,0.0,0.0,-10,-5,-5,-15,-9,0
1454,2004-05,Norwich,Man United,-1,-4,1.0,-2,-16.0,-8.0,-5.0,1.0,-5.0,0.0,0.0,-18,-17,-5,-3,0,3
1455,2004-05,Portsmouth,Charlton,-1,-3,1.0,2,-1.0,-2.0,-3.0,-4.0,6.0,0.0,0.0,-6,-8,-1,-6,-3,3
1456,2004-05,Aston Villa,West Brom,-2,-1,0.0,0,-9.0,-9.0,9.0,23.0,2.0,0.0,0.0,15,8,5,3,3,1
1457,2004-05,Everton,Crystal Palace,-5,-6,-4.0,-5,-18.0,-4.0,-5.0,14.0,6.0,0.0,0.0,4,15,-3,3,0,3
1458,2004-05,Tottenham,Newcastle,2,3,0.0,1,-9.0,-3.0,-7.0,-9.0,0.0,-3.0,0.0,-9,3,9,-3,-3,3
1459,2004-05,Birmingham,Portsmouth,-5,-2,-6.0,-4,-18.0,-15.0,-9.0,-10.0,1.0,0.0,0.0,3,2,7,0,3,1
1460,2004-05,Charlton,Bolton,4,1,3.0,1,3.0,5.0,6.0,1.0,2.0,1.0,0.0,1,-3,5,-3,-6,0
1461,2004-05,Crystal Palace,Norwich,-2,-3,0.0,0,24.0,11.0,9.0,-10.0,-2.0,0.0,0.0,0,1,7,0,0,1
1462,2004-05,Fulham,Man City,1,2,-3.0,-4,-6.0,-1.0,-2.0,8.0,2.0,1.0,0.0,7,-5,6,-6,-3,1
1463,2004-05,Liverpool,Tottenham,-1,-1,0.0,0,-9.0,-4.0,-2.0,-2.0,-2.0,1.0,0.0,10,1,9,3,6,1
1464,2004-05,Southampton,Aston Villa,0,-1,-1.0,-6,-2.0,-3.0,-2.0,-8.0,-5.0,-1.0,0.0,-6,-8,1,-3,-3,0
1465,2004-05,Bolton,Southampton,-3,0,1.0,-1,1.0,-3.0,6.0,2.0,2.0,0.0,0.0,4,13,9,6,-3,1
1466,2004-05,Middlesbrough,Fulham,0,-1,0.0,1,6.0,8.0,5.0,18.0,1.0,0.0,0.0,-2,8,5,0,6,1
1467,2004-05,Aston Villa,Charlton,2,6,-2.0,4,-2.0,2.0,1.0,17.0,1.0,1.0,0.0,1,1,1,3,9,1
1468,2004-05,Blackburn,Crystal Palace,0,0,0.0,3,-4.0,-2.0,-14.0,17.0,2.0,0.0,0.0,6,5,2,0,0,3
1469,2004-05,Chelsea,Arsenal,2,-2,0.0,-2,13.0,9.0,2.0,15.0,2.0,0.0,0.0,-1,1,1,-9,-3,1
1470,2004-05,Everton,Man United,4,-1,0.0,-1,-33.0,-17.0,-19.0,-1.0,2.0,0.0,0.0,-14,-1,-4,-12,-9,3
1471,2004-05,Man City,Birmingham,2,0,2.0,2,12.0,11.0,6.0,3.0,-1.0,0.0,0.0,-6,2,5,0,3,3
1472,2004-05,Norwich,Newcastle,3,0,1.0,-3,-13.0,-7.0,-9.0,-3.0,-1.0,-1.0,0.0,-16,-6,2,0,0,3
1473,2004-05,Portsmouth,Liverpool,0,-5,0.0,-2,-4.0,-2.0,1.0,-2.0,2.0,0.0,0.0,-9,-10,-6,0,3,0
1474,2004-05,Tottenham,West Brom,-2,-1,0.0,4,-4.0,-11.0,5.0,-2.0,-1.0,0.0,0.0,7,11,5,6,3,1
1475,2004-05,Aston Villa,Bolton,4,4,1.0,3,16.0,8.0,7.0,-4.0,-1.0,0.0,0.0,2,-3,4,3,6,1
1476,2004-05,Blackburn,Man City,0,2,-1.0,0,8.0,-1.0,-2.0,13.0,5.0,0.0,0.0,1,-1,3,0,0,1
1477,2004-05,Chelsea,Fulham,2,1,0.0,1,14.0,12.0,2.0,8.0,2.0,-1.0,0.0,7,14,8,9,6,3
1478,2004-05,Crystal Palace,Liverpool,-5,-8,-1.0,-2,-10.0,-4.0,4.0,14.0,1.0,0.0,0.0,-17,-14,-3,-3,0,3
1479,2004-05,Everton,Birmingham,1,3,0.0,2,0.0,-2.0,1.0,3.0,3.0,-2.0,0.0,-7,9,8,3,3,1
1480,2004-05,Middlesbrough,West Brom,-4,-2,-1.0,4,-17.0,-13.0,5.0,13.0,2.0,0.0,0.0,10,9,-3,3,3,3
1481,2004-05,Norwich,Charlton,3,6,-1.0,-1,16.0,6.0,-4.0,12.0,-3.0,-1.0,0.0,-14,-9,6,-3,0,3
1482,2004-05,Man United,Newcastle,-2,1,-1.0,-1,14.0,10.0,1.0,10.0,5.0,2.0,0.0,2,11,11,12,6,3
1483,2004-05,Portsmouth,Southampton,2,0,1.0,-2,0.0,6.0,3.0,-2.0,1.0,0.0,0.0,-1,5,2,-3,3,3
1484,2004-05,Arsenal,Tottenham,1,2,0.0,0,-3.0,3.0,5.0,7.0,2.0,0.0,0.0,13,6,11,9,9,3
1485,2004-05,West Brom,Blackburn,-4,-4,-3.0,-3,8.0,8.0,-4.0,-4.0,1.0,1.0,0.0,-6,-7,5,-3,-3,1
1486,2004-05,Newcastle,Middlesbrough,0,-4,0.0,-1,17.0,3.0,7.0,5.0,-4.0,0.0,0.0,6,-7,5,6,9,1
1487,2004-05,Birmingham,Blackburn,-5,-7,-1.0,1,-10.0,-9.0,7.0,-9.0,-1.0,0.0,0.0,5,-1,2,-6,-6,3
1488,2004-05,Bolton,Chelsea,1,4,0.0,1,6.0,13.0,-3.0,-1.0,2.0,0.0,0.0,-6,-5,-1,-3,-3,0
1489,2004-05,Fulham,Everton,-1,-3,-3.0,-5,-1.0,-9.0,1.0,1.0,0.0,0.0,0.0,8,-12,6,-3,9,3
1490,2004-05,Liverpool,Middlesbrough,-1,-1,0.0,-1,21.0,11.0,13.0,-5.0,1.0,0.0,0.0,7,2,6,-3,6,1
1491,2004-05,Man City,Portsmouth,0,1,-1.0,1,-14.0,-7.0,3.0,-1.0,-2.0,0.0,0.0,-3,5,5,0,0,3
1492,2004-05,Newcastle,Crystal Palace,-2,-3,0.0,3,18.0,12.0,4.0,6.0,-4.0,0.0,0.0,16,3,-1,3,0,1
1493,2004-05,Southampton,Norwich,4,1,3.0,1,-12.0,7.0,-7.0,6.0,-1.0,0.0,0.0,9,-1,2,-3,0,3
1494,2004-05,Charlton,Man United,-5,-5,-1.0,-1,-11.0,-14.0,0.0,-12.0,-3.0,-2.0,0.0,-4,-8,-3,-15,-9,0
1495,2004-05,Tottenham,Aston Villa,-1,-3,0.0,-3,-6.0,-10.0,-4.0,-14.0,4.0,0.0,0.0,-8,1,3,3,6,3
1496,2004-05,West Brom,Arsenal,-4,-7,1.0,1,-19.0,-6.0,-23.0,1.0,0.0,0.0,0.0,-20,-17,-6,-6,-3,0
1497,2004-05,Fulham,Newcastle,2,0,2.0,2,-5.0,-10.0,0.0,7.0,-4.0,0.0,0.0,-4,-2,7,-3,3,0
1498,2004-05,Aston Villa,Man City,0,-1,2.0,2,-10.0,0.0,-5.0,17.0,-2.0,0.0,0.0,10,-1,3,-6,3,0
1499,2004-05,Blackburn,Fulham,-2,-1,-2.0,0,3.0,0.0,1.0,11.0,2.0,-1.0,0.0,-6,2,9,9,3,0
1500,2004-05,Chelsea,Charlton,4,6,0.0,0,-12.0,-4.0,-13.0,3.0,1.0,0.0,0.0,5,10,8,9,3,3
1501,2004-05,Crystal Palace,Southampton,0,3,1.0,2,-17.0,-2.0,-2.0,3.0,0.0,0.0,0.0,-9,-1,3,0,0,1
1502,2004-05,Everton,Newcastle,1,2,-1.0,-4,-9.0,-6.0,4.0,8.0,6.0,0.0,0.0,-12,8,3,-3,0,3
1503,2004-05,Man United,West Brom,1,2,0.0,3,22.0,19.0,14.0,12.0,0.0,1.0,0.0,18,16,5,9,3,1
1504,2004-05,Middlesbrough,Tottenham,-1,1,1.0,4,-19.0,-6.0,-17.0,1.0,-1.0,0.0,0.0,3,-1,3,6,6,3
1505,2004-05,Norwich,Birmingham,-2,-3,0.0,-3,7.0,-1.0,8.0,-6.0,1.0,0.0,0.0,-11,-7,3,0,0,3
1506,2004-05,Portsmouth,Bolton,2,-2,4.0,-2,-9.0,-6.0,-8.0,-15.0,-4.0,-1.0,0.0,-5,-9,2,3,3,1
1507,2004-05,Arsenal,Liverpool,-1,3,-2.0,1,-20.0,-14.0,-11.0,17.0,-2.0,0.0,0.0,3,3,6,3,3,3
1508,2004-05,Man United,Chelsea,1,-2,2.0,3,28.0,18.0,20.0,5.0,2.0,0.0,0.0,-1,-2,-4,-3,0,0
1509,2004-05,Arsenal,Everton,3,5,2.0,4,1.0,0.0,-14.0,-15.0,-8.0,0.0,0.0,16,2,12,6,9,3
1510,2004-05,Birmingham,Arsenal,-7,0,-5.0,-2,-16.0,-18.0,2.0,-1.0,5.0,1.0,0.0,-9,-11,3,-12,-6,3
1511,2004-05,Bolton,Everton,0,2,0.0,0,-4.0,-8.0,-1.0,19.0,5.0,0.0,0.0,9,-2,5,0,0,3
1512,2004-05,Charlton,Crystal Palace,-4,-3,-2.0,-1,-9.0,2.0,-6.0,-4.0,-7.0,1.0,0.0,14,7,-5,3,0,1
1513,2004-05,Fulham,Norwich,4,5,3.0,3,-3.0,5.0,-4.0,10.0,-3.0,2.0,0.0,12,3,8,3,0,3
1514,2004-05,Liverpool,Aston Villa,-1,0,-2.0,-3,0.0,-2.0,-4.0,-8.0,6.0,0.0,0.0,2,4,0,6,0,3
1515,2004-05,Man City,Middlesbrough,1,4,1.0,2,-25.0,-22.0,-9.0,14.0,-1.0,0.0,0.0,-5,-1,7,-12,-3,1
1516,2004-05,Newcastle,Chelsea,-3,-5,0.0,1,-1.0,-1.0,5.0,5.0,-1.0,1.0,0.0,-3,-13,-7,-3,3,1
1517,2004-05,Southampton,Man United,1,0,1.0,-5,-27.0,-15.0,-11.0,11.0,0.0,1.0,0.0,-9,-16,0,-9,-3,0
1518,2004-05,Tottenham,Blackburn,1,-3,1.0,-4,4.0,6.0,-1.0,2.0,2.0,0.0,0.0,1,6,9,3,3,1
1519,2004-05,West Brom,Portsmouth,-3,-2,-3.0,1,-16.0,-9.0,4.0,5.0,0.0,0.0,0.0,-8,-4,7,-3,0,3
1520,2005-06,Aston Villa,Bolton,1,-4,1.0,-3,-15.0,-6.0,-5.0,13.0,-3.0,0.0,0.0,-4,0,5,6,3,1
1521,2005-06,Everton,Man United,0,-1,-1.0,1,-33.0,-17.0,-11.0,17.0,-1.0,0.0,0.0,-1,0,3,-6,-3,0
1522,2005-06,Fulham,Birmingham,10,4,3.0,1,1.0,9.0,0.0,4.0,-4.0,1.0,0.0,-1,0,8,-3,-6,1
1523,2005-06,Man City,West Brom,2,3,3.0,4,-4.0,-6.0,-6.0,8.0,-2.0,0.0,0.0,9,0,7,-3,-3,1
1524,2005-06,Middlesbrough,Liverpool,-1,1,1.0,6,-12.0,-5.0,-9.0,19.0,4.0,0.0,0.0,-2,0,4,0,6,1
1525,2005-06,Portsmouth,Tottenham,-2,-3,-2.0,-6,-10.0,-6.0,-7.0,1.0,-2.0,0.0,0.0,-7,0,3,0,6,0
1526,2005-06,Sunderland,Charlton,-3,-3,-2.0,-2,2.0,2.0,6.0,11.0,2.0,-1.0,0.0,-10,0,-1,0,0,0
1527,2005-06,West Ham,Blackburn,2,3,-1.0,-1,2.0,9.0,5.0,-5.0,1.0,0.0,0.0,-6,0,4,3,6,3
1528,2005-06,Arsenal,Newcastle,7,2,3.0,3,20.0,14.0,-3.0,-5.0,-4.0,-1.0,0.0,12,0,12,9,9,3
1529,2005-06,Wigan,Chelsea,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20,0,0,0,0,0
1530,2005-06,Birmingham,Man City,-5,0,-5.0,-4,-1.0,-5.0,-4.0,0.0,6.0,1.0,0.0,-4,0,8,0,3,0
1531,2005-06,Blackburn,Fulham,-7,-6,-1.0,0,0.0,-3.0,6.0,-7.0,2.0,1.0,0.0,-2,0,3,3,-3,3
1532,2005-06,Charlton,Wigan,3,3,1.0,4,0.0,-4.0,-4.0,16.0,-3.0,0.0,0.0,10,0,2,0,0,3
1533,2005-06,Liverpool,Sunderland,3,4,2.0,3,18.0,8.0,8.0,-8.0,4.0,0.0,0.0,16,0,4,3,3,3
1534,2005-06,Man United,Aston Villa,1,5,1.0,4,12.0,8.0,-2.0,0.0,4.0,0.0,0.0,7,0,2,15,6,3
1535,2005-06,Newcastle,West Ham,-3,-5,-3.0,-4,-5.0,-3.0,-2.0,-2.0,2.0,2.0,0.0,7,0,-6,6,9,1
1536,2005-06,Tottenham,Middlesbrough,0,-1,-1.0,-3,3.0,2.0,-2.0,-3.0,0.0,-1.0,0.0,-2,0,5,-6,0,3
1537,2005-06,West Brom,Portsmouth,2,4,0.0,1,-4.0,-5.0,2.0,-2.0,2.0,0.0,0.0,-1,0,9,0,3,3
1538,2005-06,Bolton,Everton,3,5,3.0,4,14.0,5.0,12.0,15.0,1.0,1.0,0.0,-2,0,8,3,3,0
1539,2005-06,Chelsea,Arsenal,-5,1,-1.0,-2,-6.0,-7.0,-4.0,6.0,5.0,0.0,0.0,1,0,1,-9,-3,3
1540,2005-06,Birmingham,Middlesbrough,0,4,0.0,2,1.0,-2.0,4.0,-15.0,2.0,-1.0,0.0,-5,0,7,3,9,0
1541,2005-06,Portsmouth,Aston Villa,-2,-3,-1.0,-3,-15.0,-13.0,-6.0,3.0,1.0,0.0,0.0,-6,0,3,-6,0,1
1542,2005-06,Sunderland,Man City,-6,-4,-4.0,-8,-11.0,-9.0,-3.0,15.0,2.0,0.0,0.0,-13,0,-3,-6,0,0
1543,2005-06,Arsenal,Fulham,0,-1,-1.0,1,4.0,5.0,6.0,7.0,2.0,0.0,0.0,11,0,11,12,6,3
1544,2005-06,Blackburn,Tottenham,-1,-3,1.0,3,-4.0,-5.0,12.0,14.0,-1.0,1.0,0.0,-6,0,4,0,-3,1
1545,2005-06,Bolton,Newcastle,2,2,0.0,-5,15.0,6.0,0.0,-2.0,1.0,1.0,0.0,8,0,3,0,9,3
1546,2005-06,Chelsea,West Brom,-2,6,-1.0,-1,8.0,3.0,-3.0,9.0,-1.0,0.0,0.0,16,0,6,12,6,3
1547,2005-06,Aston Villa,Blackburn,2,1,3.0,1,-18.0,-7.0,4.0,-4.0,-6.0,-1.0,0.0,5,0,-3,6,3,3
1548,2005-06,Fulham,Everton,-4,-5,-1.0,0,-8.0,-8.0,1.0,-6.0,2.0,-1.0,0.0,-9,0,3,3,9,3
1549,2005-06,Man City,Portsmouth,-2,2,0.0,1,6.0,3.0,-12.0,-8.0,1.0,-1.0,0.0,8,0,8,3,3,3
1550,2005-06,Tottenham,Chelsea,-2,-2,-1.0,0,-10.0,-8.0,-11.0,17.0,5.0,0.0,0.0,-8,0,-2,-9,-6,0
1551,2005-06,West Brom,Birmingham,0,0,-1.0,-1,-12.0,-11.0,-4.0,-7.0,3.0,0.0,0.0,-5,0,6,-3,3,0
1552,2005-06,West Ham,Bolton,1,2,-2.0,-1,-13.0,-8.0,-13.0,1.0,0.0,1.0,0.0,-15,0,4,-3,3,0
1553,2005-06,Wigan,Sunderland,-3,-3,0.0,0,-1.0,-1.0,1.0,1.0,-4.0,0.0,0.0,0,0,0,0,0,3
1554,2005-06,Middlesbrough,Charlton,-4,-5,-1.0,-2,-23.0,-14.0,3.0,0.0,3.0,0.0,0.0,4,0,4,0,0,0
1555,2005-06,Newcastle,Man United,-5,-8,-1.0,-3,-18.0,-11.0,-4.0,0.0,-2.0,1.0,0.0,-11,0,-5,-12,-9,0
1556,2005-06,Birmingham,Charlton,-2,-2,-1.0,-1,6.0,6.0,2.0,14.0,2.0,-1.0,0.0,-1,0,3,-3,-3,0
1557,2005-06,Chelsea,Sunderland,4,5,2.0,3,5.0,5.0,2.0,-2.0,-3.0,0.0,0.0,20,0,6,6,3,3
1558,2005-06,Everton,Portsmouth,-2,0,-2.0,-1,-12.0,-11.0,3.0,25.0,3.0,1.0,0.0,12,0,7,12,6,0
1559,2005-06,Man United,Man City,4,5,0.0,1,20.0,14.0,8.0,-3.0,-1.0,-1.0,0.0,5,0,5,3,3,1
1560,2005-06,Middlesbrough,Arsenal,-2,0,1.0,2,-12.0,-13.0,-6.0,-10.0,-8.0,0.0,0.0,-5,0,4,-15,-9,3
1561,2005-06,Newcastle,Fulham,-4,-6,-1.0,-3,1.0,0.0,1.0,14.0,-1.0,0.0,0.0,-1,0,-3,3,3,1
1562,2005-06,Tottenham,Liverpool,1,-1,-1.0,-3,-5.0,0.0,-6.0,-1.0,3.0,1.0,0.0,-4,0,3,0,0,1
1563,2005-06,West Brom,Wigan,-1,-4,1.0,-2,-14.0,-2.0,-4.0,11.0,3.0,0.0,0.0,4,0,2,0,0,0
1564,2005-06,Bolton,Blackburn,2,2,0.0,1,4.0,0.0,-7.0,-19.0,-2.0,-1.0,0.0,9,0,5,3,-3,1
1565,2005-06,West Ham,Aston Villa,3,3,0.0,0,3.0,-5.0,-12.0,-19.0,-3.0,0.0,0.0,-11,0,9,-6,0,3
1566,2005-06,Aston Villa,Tottenham,2,2,2.0,2,9.0,0.0,13.0,-9.0,-2.0,0.0,0.0,-1,0,1,-3,3,1
1567,2005-06,Charlton,Chelsea,-2,0,0.0,2,8.0,1.0,-8.0,-4.0,-1.0,0.0,0.0,-10,0,-8,-9,-3,0
1568,2005-06,Fulham,West Ham,1,3,1.0,4,5.0,4.0,12.0,14.0,-1.0,0.0,0.0,8,0,6,-3,-6,0
1569,2005-06,Portsmouth,Birmingham,1,1,-1.0,-1,18.0,14.0,9.0,-3.0,1.0,0.0,0.0,-4,0,1,0,3,1
1570,2005-06,Sunderland,West Brom,-3,-4,-2.0,-1,-9.0,-2.0,-5.0,-14.0,-2.0,0.0,0.0,-4,0,-2,-3,-3,1
1571,2005-06,Blackburn,Newcastle,-7,-2,-5.0,-7,-15.0,-17.0,-2.0,10.0,3.0,1.0,0.0,-1,6,5,-3,3,0
1572,2005-06,Liverpool,Man United,-4,-4,0.0,0,1.0,-3.0,-11.0,-11.0,1.0,0.0,0.0,-2,-7,2,-9,-9,1
1573,2005-06,Man City,Bolton,1,0,1.0,-1,-3.0,1.0,5.0,-5.0,2.0,0.0,0.0,-2,3,2,3,3,0
1574,2005-06,Wigan,Middlesbrough,-2,4,1.0,1,-8.0,-9.0,-10.0,6.0,-1.0,0.0,0.0,-14,-3,-1,0,0,1
1575,2005-06,Arsenal,Everton,4,0,1.0,-1,22.0,16.0,4.0,5.0,7.0,-1.0,0.0,2,9,12,12,9,3
1576,2005-06,Birmingham,Liverpool,-4,-5,1.0,-3,-29.0,-19.0,-1.0,9.0,-2.0,1.0,0.0,-7,-4,-4,3,3,1
1577,2005-06,Bolton,Portsmouth,2,6,0.0,2,-15.0,-3.0,0.0,6.0,-1.0,0.0,0.0,10,10,5,-3,0,3
1578,2005-06,Chelsea,Aston Villa,4,5,-1.0,-1,1.0,7.0,-3.0,-3.0,1.0,0.0,0.0,9,12,14,0,9,3
1579,2005-06,Everton,Wigan,-2,-4,0.0,0,-18.0,-2.0,-2.0,14.0,0.0,1.0,0.0,17,-8,3,0,0,0
1580,2005-06,Man United,Blackburn,-1,1,-1.0,2,-13.0,-1.0,-9.0,11.0,-2.0,0.0,0.0,12,14,3,3,6,0
1581,2005-06,Newcastle,Man City,0,1,-2.0,0,-19.0,-7.0,6.0,25.0,3.0,1.0,0.0,-6,-10,1,6,9,3
1582,2005-06,West Brom,Charlton,2,-2,0.0,-3,16.0,11.0,8.0,2.0,5.0,0.0,0.0,-6,-15,-1,-6,-6,0
1583,2005-06,West Ham,Arsenal,2,-1,1.0,3,1.0,0.0,3.0,4.0,-6.0,0.0,0.0,-19,2,1,-9,-3,1
1584,2005-06,Middlesbrough,Sunderland,-1,0,0.0,2,-6.0,-5.0,-2.0,24.0,2.0,0.0,0.0,14,10,6,12,6,0
1585,2005-06,Tottenham,Fulham,-1,-2,0.0,-2,11.0,8.0,-5.0,-5.0,1.0,1.0,0.0,4,8,1,-6,0,3
1586,2005-06,Blackburn,West Brom,-5,-3,1.0,3,-6.0,-1.0,-4.0,13.0,-1.0,0.0,0.0,2,6,1,3,0,3
1587,2005-06,Charlton,Tottenham,2,4,3.0,6,-7.0,-8.0,0.0,-13.0,-3.0,-1.0,0.0,-2,2,-1,6,-3,0
1588,2005-06,Fulham,Man United,-3,-6,-2.0,-5,-2.0,-1.0,1.0,-11.0,4.0,0.0,0.0,-10,-11,2,-3,0,0
1589,2005-06,Portsmouth,Newcastle,-2,-2,-2.0,-4,3.0,9.0,-6.0,8.0,-1.0,0.0,0.0,-2,-5,4,-3,0,1
1590,2005-06,Sunderland,West Ham,0,-1,2.0,5,-5.0,4.0,-8.0,10.0,-6.0,0.0,0.0,0,-13,-8,-3,0,1
1591,2005-06,Arsenal,Birmingham,1,1,2.0,1,-4.0,-8.0,-4.0,3.0,1.0,0.0,0.0,10,5,12,6,6,3
1592,2005-06,Aston Villa,Middlesbrough,-1,-3,0.0,-2,-6.0,-3.0,-3.0,-3.0,-4.0,0.0,0.0,-3,-4,0,3,3,0
1593,2005-06,Liverpool,Chelsea,-6,-6,-3.0,-4,1.0,-6.0,-3.0,15.0,3.0,0.0,0.0,-4,-12,-4,-9,-3,0
1594,2005-06,Man City,Everton,-2,-8,0.0,-2,4.0,-1.0,0.0,8.0,2.0,-1.0,0.0,-4,12,1,-3,3,3
1595,2005-06,Wigan,Bolton,3,5,1.0,-1,9.0,2.0,-3.0,4.0,-4.0,0.0,0.0,-15,-6,-1,0,0,3
1596,2005-06,Chelsea,Bolton,3,0,1.0,-1,26.0,11.0,12.0,-8.0,-1.0,0.0,0.0,5,4,8,6,0,3
1597,2005-06,Liverpool,Blackburn,-2,-5,-2.0,-3,-2.0,1.0,-2.0,14.0,-1.0,0.0,0.0,10,-2,1,6,3,3
1598,2005-06,Middlesbrough,Portsmouth,0,-3,0.0,-1,10.0,4.0,11.0,-5.0,-2.0,-2.0,0.0,9,4,3,-6,0,1
1599,2005-06,Sunderland,Man United,-3,-2,-1.0,2,1.0,-8.0,-4.0,17.0,-1.0,0.0,0.0,-18,-13,-10,-12,-6,0
1600,2005-06,Tottenham,Everton,5,7,1.0,0,8.0,3.0,-6.0,5.0,0.0,0.0,0.0,-5,16,5,9,9,3
